InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544669,20725,LUNCH BAG RED RETROSPOT,1,2011-03-27 16:33:00,1.81,15175.0,United Kingdom
544670,POST,POSTAGE,6,2011-06-24 10:19:00,16.86,15714.0,United Kingdom
544671,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-29 08:32:00,13.72,15198.0,France
544672,22629,SPACEBOY LUNCH BOX,3,2011-11-07 10:52:00,1.87,15166.0,United Kingdom
544673,85099B,JUMBO BAG RED RETROSPOT,10,2011-12-06 17:54:00,2.1,15338.0,United Kingdom
544674,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-09-26 14:16:00,7.25,15286.0,EIRE
544675,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-06-15 13:30:00,2.91,15215.0,United Kingdom
544676,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-23 09:39:00,2.64,15787.0,United Kingdom
544677,23203,JUMBO BAG DOILY PATTERNS,2,2011-10-02 15:40:00,2.11,15209.0,United Kingdom
544678,20725,LUNCH BAG RED RETROSPOT,4,2011-07-15 14:15:00,1.54,15556.0,United Kingdom
544679,23203,JUMBO BAG DOILY PATTERNS,12,2010-12-05 13:21:00,1.97,15144.0,United Kingdom
544680,20725,LUNCH BAG RED RETROSPOT,2,2011-07-11 09:36:00,1.81,15288.0,United Kingdom
544681,47566,PARTY BUNTING,6,2011-10-19 10:52:00,4.22,15045.0,United Kingdom
544682,22629,SPACEBOY LUNCH BOX,2,2011-03-14 12:01:00,1.87,,United Kingdom
544683,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-05-20 13:58:00,2.49,15176.0,Germany
544684,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2011-04-03 11:27:00,4.58,15719.0,United Kingdom
544685,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-12-02 12:24:00,2.77,15174.0,France
544686,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-12-02 10:15:00,2.83,15091.0,United Kingdom
544687,20725,LUNCH BAG RED RETROSPOT,1,2011-06-05 11:02:00,1.65,15485.0,United Kingdom
544688,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-08-19 13:11:00,0.57,15382.0,United Kingdom
544689,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-10-17 17:28:00,5.44,15407.0,United Kingdom
544690,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-10-22 12:51:00,2.51,15465.0,Spain
544691,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-10-25 16:53:00,7.01,15650.0,United Kingdom
544692,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-20 13:40:00,13.11,15318.0,United Kingdom
544693,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-10-10 17:02:00,2.61,,United Kingdom
544694,71053,WHITE METAL LANTERN,2,2011-03-27 09:41:00,3.11,,United Kingdom
544695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-01-14 08:48:00,2.45,15696.0,Netherlands
544696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-05-30 14:30:00,2.57,15106.0,United Kingdom
544697,22629,SPACEBOY LUNCH BOX,1,2011-07-02 11:44:00,1.76,15416.0,France
544698,21754,HOME BUILDING BLOCK WORD,24,2011-11-20 11:20:00,5.86,15095.0,United Kingdom
544699,POST,POSTAGE,6,2011-08-14 08:57:00,17.78,15391.0,United Kingdom
544700,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-31 14:01:00,1.83,,United Kingdom
544701,21212,PACK OF 72 RETRO SPOT CAKE CASES,-4,2011-05-26 11:50:00,0.51,15301.0,United Kingdom
544702,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-10-28 17:00:00,0.55,15154.0,United Kingdom
544703,22423,REGENCY CAKESTAND 3 TIER,6,2011-01-03 09:09:00,11.59,15536.0,United Kingdom
544704,23203,JUMBO BAG DOILY PATTERNS,3,2011-10-03 09:42:00,2.1,15328.0,United Kingdom
544705,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-24 16:50:00,12.9,15159.0,United Kingdom
544706,22629,SPACEBOY LUNCH BOX,2,2011-01-29 16:19:00,2.05,15521.0,United Kingdom
544707,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-02-25 09:30:00,5.2,15159.0,United Kingdom
544708,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-10-20 16:40:00,2.63,15151.0,United Kingdom
544709,47566,PARTY BUNTING,10,2011-03-21 15:24:00,4.29,15143.0,United Kingdom
544710,21754,HOME BUILDING BLOCK WORD,2,2011-11-20 14:10:00,5.42,15508.0,United Kingdom
544711,23203,JUMBO BAG DOILY PATTERNS,4,2011-11-08 13:39:00,2.06,15613.0,United Kingdom
544712,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-02 17:19:00,2.74,15251.0,United Kingdom
544713,22423,REGENCY CAKESTAND 3 TIER,4,2011-05-07 15:09:00,13.81,15222.0,United Kingdom
544714,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-03-20 10:46:00,2.71,15644.0,United Kingdom
544715,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-21 09:36:00,2.63,15401.0,United Kingdom
544716,20725,LUNCH BAG RED RETROSPOT,1,2011-04-22 14:10:00,1.63,15589.0,United Kingdom
544717,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-06-12 09:35:00,0.59,15716.0,United Kingdom
544718,47566,PARTY BUNTING,2,2011-10-14 17:24:00,4.43,,Germany
544719,22629,SPACEBOY LUNCH BOX,2,2011-12-06 10:55:00,1.8,15486.0,United Kingdom
544720,71053,WHITE METAL LANTERN,2,2010-12-20 10:03:00,3.52,15708.0,United Kingdom
544721,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-11-23 10:47:00,0.54,15467.0,United Kingdom
544722,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-10-22 14:07:00,4.95,15743.0,United Kingdom
544723,POST,POSTAGE,-24,2011-09-18 14:48:00,18.79,15437.0,United Kingdom
544724,85099B,JUMBO BAG RED RETROSPOT,1,2011-07-21 16:20:00,1.95,15759.0,France
544725,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-09-07 15:12:00,5.21,15237.0,United Kingdom
544726,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-09 16:29:00,12.15,15195.0,United Kingdom
544727,47566,PARTY BUNTING,3,2010-12-11 14:16:00,4.27,15762.0,United Kingdom
544728,23203,JUMBO BAG DOILY PATTERNS,3,2011-09-20 16:33:00,2.24,,United Kingdom
544729,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-16 09:50:00,2.58,15065.0,United Kingdom
544730,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-11-26 10:13:00,4.5,15154.0,United Kingdom
544731,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-05-22 08:31:00,3.95,15365.0,United Kingdom
544732,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-16 16:05:00,12.47,15032.0,United Kingdom
544733,21754,HOME BUILDING BLOCK WORD,10,2011-11-01 13:05:00,6.26,15779.0,France
544734,71053,WHITE METAL LANTERN,1,2011-05-29 10:07:00,3.28,15174.0,United Kingdom
544735,47566,PARTY BUNTING,-2,2011-09-30 09:56:00,4.56,15259.0,United Kingdom
544736,POST,POSTAGE,10,2011-07-20 14:16:00,19.11,15599.0,United Kingdom
544737,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-07-16 11:21:00,4.61,,United Kingdom
544738,85099B,JUMBO BAG RED RETROSPOT,3,2011-10-21 09:46:00,1.77,15671.0,United Kingdom
544739,71053,WHITE METAL LANTERN,1,2011-11-01 14:20:00,3.11,15001.0,United Kingdom
544740,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-12 13:16:00,2.64,15466.0,United Kingdom
544741,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-07-05 15:04:00,2.83,15639.0,United Kingdom
544742,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-11-09 09:01:00,4.09,15636.0,United Kingdom
544743,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-13 10:44:00,7.29,15136.0,France
544744,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-10-21 16:15:00,0.54,15085.0,United Kingdom
544745,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-04-02 11:05:00,4.98,15738.0,United Kingdom
544746,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-12-02 12:51:00,2.36,15135.0,United Kingdom
544747,POST,POSTAGE,2,2011-11-28 12:13:00,18.22,15161.0,United Kingdom
544748,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-07 12:42:00,2.79,15237.0,Germany
544749,85099B,JUMBO BAG RED RETROSPOT,10,2011-12-04 14:19:00,2.09,15576.0,Netherlands
544750,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-10-14 17:33:00,0.54,15425.0,United Kingdom
544751,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-11-14 15:17:00,7.95,15174.0,United Kingdom
544752,22629,SPACEBOY LUNCH BOX,6,2011-12-07 17:05:00,1.94,15050.0,Spain
544753,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-10-17 14:50:00,2.73,15484.0,United Kingdom
544754,71053,WHITE METAL LANTERN,2,2011-10-31 17:43:00,3.64,15328.0,United Kingdom
544755,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-05-21 12:13:00,2.86,15109.0,Spain
544756,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-05-03 14:41:00,4.66,15644.0,United Kingdom
544757,47566,PARTY BUNTING,2,2011-11-17 14:44:00,4.34,15645.0,United Kingdom
544758,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-08-20 14:45:00,2.68,15244.0,United Kingdom
544759,47566,PARTY BUNTING,3,2011-11-16 15:05:00,4.57,15668.0,France
544760,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-11-11 08:31:00,7.9,15090.0,United Kingdom
544761,22629,SPACEBOY LUNCH BOX,10,2011-10-29 14:14:00,1.82,15653.0,United Kingdom
544762,85099B,JUMBO BAG RED RETROSPOT,1,2011-09-17 17:19:00,1.77,,United Kingdom
544763,22629,SPACEBOY LUNCH BOX,1,2011-10-17 15:24:00,1.82,15783.0,United Kingdom
544764,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-02-14 09:18:00,2.42,15023.0,United Kingdom
544765,21754,HOME BUILDING BLOCK WORD,1,2011-04-22 11:30:00,5.49,15318.0,United Kingdom
544766,71053,WHITE METAL LANTERN,4,2011-03-13 17:02:00,3.21,15352.0,United Kingdom
544767,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-10-15 11:04:00,3.93,15563.0,United Kingdom
544768,85099B,JUMBO BAG RED RETROSPOT,2,2011-11-22 12:35:00,1.98,15182.0,United Kingdom
544769,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-11 10:29:00,7.65,15506.0,United Kingdom
544770,POST,POSTAGE,1,2011-10-27 15:16:00,16.4,15106.0,United Kingdom
544771,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2010-12-12 08:34:00,0.56,15716.0,EIRE
544772,22629,SPACEBOY LUNCH BOX,3,2011-10-28 12:22:00,2.02,15423.0,United Kingdom
544773,20725,LUNCH BAG RED RETROSPOT,2,2011-07-13 17:36:00,1.59,15588.0,United Kingdom
544774,23203,JUMBO BAG DOILY PATTERNS,12,2011-10-15 16:30:00,2.01,15145.0,United Kingdom
544775,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-06-13 13:36:00,4.63,15441.0,United Kingdom
544776,47566,PARTY BUNTING,2,2011-04-29 16:10:00,4.38,15795.0,United Kingdom
544777,47566,PARTY BUNTING,6,2011-11-28 09:23:00,4.4,15024.0,United Kingdom
544778,POST,POSTAGE,24,2011-11-18 14:54:00,17.62,15342.0,Netherlands
544779,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-11-03 08:42:00,4.66,15416.0,United Kingdom
544780,23203,JUMBO BAG DOILY PATTERNS,12,2011-11-21 13:26:00,2.13,15762.0,United Kingdom
544781,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-02-05 14:50:00,0.59,15655.0,France
544782,22629,SPACEBOY LUNCH BOX,1,2011-04-02 08:54:00,1.84,15620.0,United Kingdom
544783,23203,JUMBO BAG DOILY PATTERNS,1,2011-01-16 17:25:00,1.96,15668.0,United Kingdom
544784,22629,SPACEBOY LUNCH BOX,6,2011-05-17 09:06:00,2.0,15185.0,United Kingdom
544785,22629,SPACEBOY LUNCH BOX,6,2011-11-19 15:48:00,1.94,15619.0,United Kingdom
544786,71053,WHITE METAL LANTERN,1,2011-11-17 13:42:00,3.28,15144.0,Spain
544787,20725,LUNCH BAG RED RETROSPOT,1,2011-12-01 13:37:00,1.67,15250.0,United Kingdom
544788,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-06-10 08:32:00,2.91,15708.0,United Kingdom
544789,85099B,JUMBO BAG RED RETROSPOT,2,2011-06-29 12:27:00,1.77,15029.0,United Kingdom
544790,85099B,JUMBO BAG RED RETROSPOT,3,2011-09-28 14:35:00,1.82,15472.0,EIRE
544791,POST,POSTAGE,2,2011-04-14 16:45:00,18.33,15066.0,United Kingdom
544792,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-11-02 15:35:00,0.53,15062.0,United Kingdom
544793,23203,JUMBO BAG DOILY PATTERNS,6,2011-11-04 14:56:00,2.15,15345.0,United Kingdom
544794,21754,HOME BUILDING BLOCK WORD,4,2011-10-21 15:47:00,5.94,15025.0,United Kingdom
544795,47566,PARTY BUNTING,1,2011-02-26 11:33:00,4.89,15513.0,United Kingdom
544796,85099B,JUMBO BAG RED RETROSPOT,1,2011-02-17 11:26:00,1.91,15117.0,United Kingdom
544797,22423,REGENCY CAKESTAND 3 TIER,4,2011-12-01 14:54:00,12.09,15714.0,United Kingdom
544798,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-09-16 17:20:00,7.72,15101.0,United Kingdom
544799,22629,SPACEBOY LUNCH BOX,4,2011-11-15 08:04:00,1.94,15301.0,United Kingdom
544800,71053,WHITE METAL LANTERN,1,2011-06-08 11:15:00,3.11,15288.0,United Kingdom
544801,21754,HOME BUILDING BLOCK WORD,3,2011-10-30 09:33:00,5.71,15134.0,United Kingdom
544802,21754,HOME BUILDING BLOCK WORD,4,2011-12-06 15:47:00,5.93,15020.0,United Kingdom
544803,22629,SPACEBOY LUNCH BOX,1,2011-07-03 10:55:00,2.09,15266.0,France
544804,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-11-21 17:21:00,0.56,15682.0,United Kingdom
544805,22423,REGENCY CAKESTAND 3 TIER,1,2011-01-03 14:04:00,12.84,15436.0,United Kingdom
544806,47566,PARTY BUNTING,6,2011-06-12 08:12:00,4.76,15604.0,Germany
544807,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-10-13 10:03:00,2.49,15394.0,France
544808,47566,PARTY BUNTING,1,2011-06-27 09:46:00,4.34,15427.0,United Kingdom
544809,21212,PACK OF 72 RETRO SPOT CAKE CASES,10,2011-11-09 09:42:00,0.55,15526.0,United Kingdom
544810,21212,PACK OF 72 RETRO SPOT CAKE CASES,6,2010-12-18 17:26:00,0.51,15209.0,United Kingdom
544811,47566,PARTY BUNTING,10,2011-05-25 14:57:00,4.94,15106.0,United Kingdom
544812,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-05-18 14:44:00,3.89,15601.0,United Kingdom
544813,85099B,JUMBO BAG RED RETROSPOT,2,2011-05-08 12:33:00,2.04,,United Kingdom
544814,85099B,JUMBO BAG RED RETROSPOT,2,2011-09-10 12:32:00,1.85,15323.0,France
544815,71053,WHITE METAL LANTERN,3,2011-10-12 14:12:00,3.13,15319.0,United Kingdom
544816,47566,PARTY BUNTING,3,2011-02-15 16:12:00,4.82,15799.0,France
544817,22629,SPACEBOY LUNCH BOX,3,2011-11-29 14:42:00,1.8,15721.0,United Kingdom
544818,23203,JUMBO BAG DOILY PATTERNS,1,2011-01-24 11:02:00,2.26,15614.0,United Kingdom
544819,POST,POSTAGE,2,2011-11-27 17:55:00,16.88,15084.0,United Kingdom
544820,21754,HOME BUILDING BLOCK WORD,3,2011-02-26 11:35:00,5.69,15523.0,United Kingdom
544821,21754,HOME BUILDING BLOCK WORD,10,2011-11-30 10:58:00,6.45,15719.0,United Kingdom
544822,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-15 12:33:00,4.18,15184.0,United Kingdom
544823,85099B,JUMBO BAG RED RETROSPOT,3,2011-08-13 14:58:00,1.76,15379.0,United Kingdom
544824,47566,PARTY BUNTING,1,2011-11-05 12:11:00,4.42,,United Kingdom
544825,71053,WHITE METAL LANTERN,12,2011-06-24 15:26:00,3.14,15415.0,United Kingdom
544826,23203,JUMBO BAG DOILY PATTERNS,4,2011-10-20 16:55:00,2.24,15092.0,United Kingdom
544827,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-09-10 16:55:00,2.65,15075.0,United Kingdom
544828,21754,HOME BUILDING BLOCK WORD,1,2011-11-29 15:23:00,6.27,15598.0,United Kingdom
544829,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-4,2011-06-03 13:30:00,5.42,,United Kingdom
544830,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-10-16 13:32:00,4.45,15117.0,United Kingdom
544831,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-10,2011-09-21 10:00:00,5.1,15035.0,United Kingdom
544832,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-30 13:30:00,13.75,15693.0,United Kingdom
544833,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-11-12 08:44:00,4.43,15106.0,United Kingdom
544834,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-10-04 16:06:00,0.57,15307.0,United Kingdom
544835,POST,POSTAGE,2,2011-07-27 13:22:00,16.63,15021.0,United Kingdom
544836,21754,HOME BUILDING BLOCK WORD,4,2011-03-01 16:39:00,5.84,15736.0,United Kingdom
544837,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-03-13 15:03:00,5.43,15299.0,United Kingdom
544838,20725,LUNCH BAG RED RETROSPOT,10,2011-06-15 09:18:00,1.78,15336.0,United Kingdom
544839,POST,POSTAGE,-12,2011-10-12 16:54:00,16.71,15563.0,United Kingdom
544840,POST,POSTAGE,1,2011-03-01 10:37:00,17.22,15233.0,United Kingdom
544841,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2011-08-30 14:24:00,5.34,15193.0,EIRE
544842,20725,LUNCH BAG RED RETROSPOT,6,2010-12-08 10:53:00,1.6,15193.0,France
544843,23203,JUMBO BAG DOILY PATTERNS,1,2011-08-19 15:13:00,2.01,15293.0,United Kingdom
544844,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-12-05 12:26:00,6.97,15340.0,United Kingdom
544845,21754,HOME BUILDING BLOCK WORD,2,2011-11-03 15:00:00,5.77,15235.0,United Kingdom
544846,22423,REGENCY CAKESTAND 3 TIER,10,2011-06-08 16:04:00,12.78,15101.0,United Kingdom
544847,23203,JUMBO BAG DOILY PATTERNS,2,2011-05-16 11:33:00,1.93,15571.0,United Kingdom
544848,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-09 14:08:00,11.7,15344.0,United Kingdom
544849,22629,SPACEBOY LUNCH BOX,1,2011-11-13 12:51:00,1.83,15125.0,United Kingdom
544850,23203,JUMBO BAG DOILY PATTERNS,2,2011-06-29 13:44:00,1.94,15792.0,United Kingdom
544851,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-01-27 09:47:00,4.11,,United Kingdom
544852,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-08-20 12:16:00,2.72,15143.0,United Kingdom
544853,47566,PARTY BUNTING,4,2011-10-07 10:43:00,4.62,15350.0,United Kingdom
544854,POST,POSTAGE,2,2011-09-30 11:43:00,16.34,15619.0,Belgium
544855,71053,WHITE METAL LANTERN,1,2011-07-05 08:23:00,3.67,15207.0,United Kingdom
544856,POST,POSTAGE,2,2010-12-21 08:34:00,18.23,15447.0,United Kingdom
544857,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2011-05-01 10:15:00,5.14,15440.0,United Kingdom
544858,47566,PARTY BUNTING,10,2011-11-12 09:55:00,4.59,,United Kingdom
544859,84406B,CREAM CUPID HEARTS COAT HANGER,-4,2011-10-29 16:47:00,2.72,15557.0,United Kingdom
544860,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-03-06 17:41:00,2.93,15125.0,United Kingdom
544861,71053,WHITE METAL LANTERN,1,2010-12-20 15:51:00,3.43,15335.0,United Kingdom
544862,85099B,JUMBO BAG RED RETROSPOT,6,2011-01-08 16:20:00,2.08,15191.0,United Kingdom
544863,23203,JUMBO BAG DOILY PATTERNS,3,2011-12-02 09:29:00,2.11,15056.0,United Kingdom
544864,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-12-15 12:17:00,4.64,15214.0,United Kingdom
544865,20725,LUNCH BAG RED RETROSPOT,2,2011-04-15 10:15:00,1.67,15210.0,United Kingdom
544866,22423,REGENCY CAKESTAND 3 TIER,-1,2011-12-06 09:40:00,13.39,15653.0,United Kingdom
544867,47566,PARTY BUNTING,4,2010-12-26 11:53:00,4.47,15300.0,United Kingdom
544868,22423,REGENCY CAKESTAND 3 TIER,6,2010-12-01 08:19:00,12.79,15223.0,United Kingdom
544869,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-10-20 13:24:00,7.49,,Germany
544870,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-11 11:41:00,2.47,15504.0,United Kingdom
544871,71053,WHITE METAL LANTERN,1,2011-11-14 15:03:00,3.69,15557.0,United Kingdom
544872,23203,JUMBO BAG DOILY PATTERNS,4,2011-12-04 13:11:00,2.2,15516.0,United Kingdom
544873,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-20 15:54:00,2.5,15091.0,United Kingdom
544874,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-01-13 12:57:00,4.5,15620.0,United Kingdom
544875,20725,LUNCH BAG RED RETROSPOT,6,2011-01-05 16:40:00,1.61,15509.0,United Kingdom
544876,20725,LUNCH BAG RED RETROSPOT,2,2011-11-21 14:15:00,1.49,15123.0,United Kingdom
544877,22423,REGENCY CAKESTAND 3 TIER,12,2011-03-03 16:40:00,12.02,15039.0,United Kingdom
544878,85099B,JUMBO BAG RED RETROSPOT,4,2011-09-11 13:09:00,2.11,15771.0,United Kingdom
544879,71053,WHITE METAL LANTERN,1,2011-11-16 16:28:00,3.54,15705.0,France
544880,POST,POSTAGE,2,2011-10-03 16:17:00,18.91,15265.0,United Kingdom
544881,47566,PARTY BUNTING,2,2011-12-07 08:26:00,4.33,,United Kingdom
544882,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-03-01 12:30:00,2.51,15756.0,United Kingdom
544883,21754,HOME BUILDING BLOCK WORD,4,2011-04-04 16:29:00,6.04,15327.0,United Kingdom
544884,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-11-12 15:38:00,0.59,,United Kingdom
544885,22423,REGENCY CAKESTAND 3 TIER,10,2011-11-17 12:14:00,11.6,15159.0,United Kingdom
544886,21212,PACK OF 72 RETRO SPOT CAKE CASES,6,2011-08-20 11:24:00,0.59,15059.0,Netherlands
544887,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2011-07-29 11:30:00,4.88,,United Kingdom
544888,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-11-22 10:36:00,6.96,15208.0,United Kingdom
544889,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-10-31 10:00:00,0.56,15518.0,United Kingdom
544890,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-07-21 16:07:00,4.13,15502.0,United Kingdom
544891,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-11-18 16:47:00,0.58,15150.0,United Kingdom
544892,71053,WHITE METAL LANTERN,6,2011-10-29 10:09:00,3.35,15773.0,United Kingdom
544893,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2010-12-20 10:25:00,2.68,15780.0,France
544894,23203,JUMBO BAG DOILY PATTERNS,6,2011-02-06 14:26:00,1.91,15196.0,United Kingdom
544895,20725,LUNCH BAG RED RETROSPOT,6,2011-11-14 15:58:00,1.73,15394.0,United Kingdom
544896,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-02-03 17:44:00,4.27,15761.0,United Kingdom
544897,21212,PACK OF 72 RETRO SPOT CAKE CASES,-2,2011-10-28 08:43:00,0.5,15573.0,United Kingdom
544898,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-28 14:38:00,2.5,15480.0,United Kingdom
544899,22423,REGENCY CAKESTAND 3 TIER,1,2011-07-17 15:51:00,12.39,15514.0,United Kingdom
544900,85099B,JUMBO BAG RED RETROSPOT,6,2011-11-27 08:03:00,2.03,15406.0,United Kingdom
544901,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-09-08 13:35:00,7.21,15684.0,United Kingdom
544902,22629,SPACEBOY LUNCH BOX,1,2011-08-07 11:47:00,2.01,15369.0,United Kingdom
544903,71053,WHITE METAL LANTERN,2,2011-11-23 08:03:00,3.59,15497.0,United Kingdom
544904,20725,LUNCH BAG RED RETROSPOT,6,2011-06-07 14:58:00,1.66,15170.0,Netherlands
544905,20725,LUNCH BAG RED RETROSPOT,10,2011-10-29 11:06:00,1.49,15536.0,United Kingdom
544906,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-29 17:42:00,2.52,15485.0,France
544907,20725,LUNCH BAG RED RETROSPOT,6,2010-12-30 12:58:00,1.75,15648.0,United Kingdom
544908,POST,POSTAGE,6,2011-10-18 10:35:00,17.88,15374.0,United Kingdom
544909,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-03-21 13:20:00,4.64,15007.0,United Kingdom
544910,20725,LUNCH BAG RED RETROSPOT,2,2010-12-13 08:49:00,1.55,15095.0,United Kingdom
544911,22629,SPACEBOY LUNCH BOX,4,2011-10-17 15:00:00,2.07,15547.0,United Kingdom
544912,23203,JUMBO BAG DOILY PATTERNS,4,2011-11-16 15:51:00,2.09,15229.0,United Kingdom
544913,47566,PARTY BUNTING,12,2011-12-08 12:34:00,4.4,15064.0,United Kingdom
544914,POST,POSTAGE,6,2011-01-07 10:04:00,17.68,15228.0,United Kingdom
544915,85099B,JUMBO BAG RED RETROSPOT,2,2011-06-23 10:53:00,1.94,15604.0,United Kingdom
544916,POST,POSTAGE,1,2011-10-17 13:49:00,19.76,15215.0,Netherlands
544917,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-11-04 13:54:00,4.12,15280.0,United Kingdom
544918,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-11-17 10:20:00,8.11,15288.0,United Kingdom
544919,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-28 11:47:00,2.9,15428.0,United Kingdom
544920,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-09-24 08:54:00,4.89,15086.0,France
544921,23203,JUMBO BAG DOILY PATTERNS,4,2011-01-27 12:39:00,2.12,15052.0,United Kingdom
544922,22629,SPACEBOY LUNCH BOX,1,2011-11-13 11:09:00,2.13,15137.0,United Kingdom
